,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
438,SAN JOAQUIN,2022-06-11,14.76,25.03,81.91142857142857,10047.0,0.043,4.116279069767442,0.0,0.0,2022-06-18,15.34,24.49,83.40142857142857,9921.0,0.177,0.1451466586029634,1.2541057031949836,0.8200376,2022-06-18,15.34,24.49,83.40142857142857,9845.0,0.4266666666666667,0.4631792788217369,2.0105505,1.0855764,2022-06-18,15.34,24.49,83.40142857142857,9763.0,0.747,1.0037898187032674,2.8267144421220265,1.3437614,2022-06-18,15.34,24.49,83.40142857142857,9683.0,1.357,1.8341423,3.622972031452175,1.3516155,2022-06-18,15.34,24.49,83.40142857142857,9611.0,2.0686666666666667,3.0256997190718966,4.339603861849308,1.4626328,2.107666666666667,2022-07-17,80.75,25.06,15.73,2.1846666666666668,2022-07-18,76.06,25.47,14.23,2.355,2022-07-19,74.38,25.23,15.92,2.442,2022-07-20,77.62,24.98,16.15,2.673666666666667,2022-07-21,80.06,26.04,14.63,2.741,2022-07-22,78.0,25.76,15.69,2.8343333333333334,2022-07-23,79.19,25.62,14.01,2.934333333333333,2022-07-24,76.44,25.71,14.73,3.034333333333333,2022-07-25,80.88,25.75,14.57,2022-07-22,41.0,2.721070146867413,1000
439,VILLA GLORIA,2022-06-11,14.76,25.03,81.91142857142857,11118.0,0.041,4.471544715447155,0.006966774,78.0,2022-06-18,15.34,24.49,83.40142857142857,11017.0,0.1833333333333333,0.1597531088318053,0.908436769203094,0.87138057,2022-06-18,15.34,24.49,83.40142857142857,10966.0,0.3953333333333333,0.466897683749772,1.3671523,1.1810228,2022-06-18,15.34,24.49,83.40142857142857,10907.0,0.828,1.0268634821674154,1.897823349523296,1.2401733,2022-06-18,15.34,24.49,83.40142857142857,10786.0,1.384,1.8950492,2.986148587875517,1.3692552,2022-06-18,15.34,24.49,83.40142857142857,10694.0,1.987,3.0895829437067515,3.813635545961504,1.5548983,2.076,2022-07-17,80.75,25.06,15.73,2.208666666666667,2022-07-18,76.06,25.47,14.23,2.279333333333333,2022-07-19,74.38,25.23,15.92,2.3703333333333334,2022-07-20,77.62,24.98,16.15,2.511,2022-07-21,80.06,26.04,14.63,2.6093333333333333,2022-07-22,78.0,25.76,15.69,2.687666666666667,2022-07-23,79.19,25.62,14.01,2.7876666666666665,2022-07-24,76.44,25.71,14.73,2.8876666666666666,2022-07-25,80.88,25.75,14.57,2022-07-23,42.0,2.657650783764144,1750
440,SAN PABLO,2022-06-11,14.76,25.03,81.91142857142857,9690.0,0.042,4.190476190476191,0.009202454,90.0,2022-06-18,15.34,24.49,83.40142857142857,9565.0,0.176,0.138003136434919,1.2899896800825592,0.78410876,2022-06-18,15.34,24.49,83.40142857142857,9522.0,0.415,0.4536862003780718,1.7337462,1.0932198,2022-06-18,15.34,24.49,83.40142857142857,9497.0,0.817,0.9982099610403284,1.9917440660474717,1.2217993,2022-06-18,15.34,24.49,83.40142857142857,9457.0,1.188,1.7553135,2.4045407636738907,1.4775367,2022-06-18,15.34,24.49,83.40142857142857,9430.0,1.885,2.9183457051961823,2.683178534571723,1.548194,1.941,2022-07-17,80.75,25.06,15.73,2.05,2022-07-18,76.06,25.47,14.23,2.142,2022-07-19,74.38,25.23,15.92,2.233,2022-07-20,77.62,24.98,16.15,2.413,2022-07-21,80.06,26.04,14.63,2.508,2022-07-22,78.0,25.76,15.69,2.568,2022-07-23,79.19,25.62,14.01,2.628,2022-07-24,76.44,25.71,14.73,2.688,2022-07-25,80.88,25.75,14.57,2022-07-25,44.0,2.8295971289367627,1700
441,SAN JOAQUIN,2022-06-14,14.76,24.72,82.99142857142859,40392.0,0.044,4.111363636363636,0.0,0.0,2022-06-21,14.58,24.93,80.70428571428572,39987.0,0.1809,0.1425463275564558,1.002673796791444,0.78798413,2022-06-21,14.58,24.93,80.70428571428572,39697.0,0.4196,0.4650225457843162,1.7206378,1.108252,2022-06-21,14.58,24.93,80.70428571428572,39365.0,0.7916,1.0227359329353487,2.542582689641513,1.2919858,2022-06-21,14.58,24.93,80.70428571428572,38930.0,1.3303,1.8427948,3.61952861952862,1.3852475,2022-06-21,14.58,24.93,80.70428571428572,38662.0,2.0193,3.008121669856707,4.283026341849872,1.4896854,2.096,2022-07-20,77.62,24.98,16.15,2.2113,2022-07-21,80.06,26.04,14.63,2.333,2022-07-22,78.0,25.76,15.69,2.4261,2022-07-23,79.19,25.62,14.01,2.5192,2022-07-24,76.44,25.71,14.73,2.6508,2022-07-25,80.88,25.75,14.57,2.7428,2022-07-26,81.44,25.11,15.39,2.8413,2022-07-27,83.38,22.51,16.26,2.9413,2022-07-28,79.06,24.27,14.94,2022-07-23,39.0,2.379749337902442,1000
442,SAN JOAQUIN,2022-06-15,15.44,24.61,83.2057142857143,31212.0,0.043,3.488372093023256,0.0,0.0,2022-06-22,14.58,25.54,80.19428571428571,30987.0,0.15,0.1200503436925162,0.720876585928489,0.80033565,2022-06-22,14.58,25.54,80.19428571428571,30684.0,0.3701666666666667,0.4086820492764959,1.6916571,1.1040487,2022-06-22,14.58,25.54,80.19428571428571,30274.0,0.7225,0.9400805972121292,3.0052543893374346,1.3011496,2022-06-22,14.58,25.54,80.19428571428571,29910.0,1.2348333333333332,1.7372117,4.1714725105728565,1.406839,2022-06-22,14.58,25.54,80.19428571428571,29428.0,1.9341666666666668,2.925105341851298,5.715750352428553,1.5123336,2.0191666666666666,2022-07-21,80.06,26.04,14.63,2.1041666666666665,2022-07-22,78.0,25.76,15.69,2.1891666666666665,2022-07-23,79.19,25.62,14.01,2.2801666666666667,2022-07-24,76.44,25.71,14.73,2.48,2022-07-25,80.88,25.75,14.57,2.594,2022-07-26,81.44,25.11,15.39,2.688166666666666,2022-07-27,83.38,22.51,16.26,2.7881666666666667,2022-07-28,79.06,24.27,14.94,2.8881666666666668,2022-07-29,79.19,25.62,15.44,2022-07-26,41.0,2.6700624381369416,1000
443,ROBLE,2022-06-15,14.27,23.67,84.0,18360.0,0.042,4.095238095238095,0.009655321,179.0,2022-06-22,13.75,24.82,81.58714285714287,18146.0,0.172,0.139,1.1655773420479305,0.80813956,2022-06-22,13.75,24.82,81.58714285714287,18029.0,0.397,0.435,1.8028322,1.0957179,2022-06-22,13.75,24.82,81.58714285714287,17889.0,0.83,0.968,2.5653594771241828,1.166265,2022-06-22,13.75,24.82,81.58714285714287,17739.0,1.431,1.815,3.3823529411764706,1.2683438,2022-06-22,13.75,24.82,81.58714285714287,17406.0,2.219,3.02,5.196078431372549,1.3609734,2.3245,2022-07-21,80.12,24.87,13.61,2.4240000000000004,2022-07-22,79.19,24.7,14.37,2.5225,2022-07-23,80.62,24.16,13.65,2.6205,2022-07-24,77.69,24.83,14.69,2.77,2022-07-25,81.56,24.23,13.76,2.8775,2022-07-26,82.69,23.87,14.8,2.9450000000000003,2022-07-27,87.38,21.6,15.48,3.045,2022-07-28,82.75,23.21,14.16,3.145,2022-07-29,80.38,24.6,15.01,2022-07-26,41.0,2.9040511727078893,1919
444,ROBLE,2022-06-17,14.02,24.43,84.37571428571428,29070.0,0.041,3.975609756097561,0.010382979,305.0,2022-06-24,13.75,24.98,80.19428571428571,28706.0,0.163,0.137,1.2521499828001377,0.8404908,2022-06-24,13.75,24.98,80.19428571428571,28456.0,0.391,0.43,2.112143,1.0997442,2022-06-24,13.75,24.98,80.19428571428571,28207.0,0.698,0.973,2.9686962504299967,1.3939828,2022-06-24,13.75,24.98,80.19428571428571,27930.0,1.252,1.822,3.92156862745098,1.4552716,2022-06-24,13.75,24.98,80.19428571428571,27389.0,2.07,3.029,5.7825937392500855,1.463285,2.20675,2022-07-23,80.62,24.16,13.65,2.31175,2022-07-24,77.69,24.83,14.69,2.427,2022-07-25,81.56,24.23,13.76,2.53025,2022-07-26,82.69,23.87,14.8,2.6375,2022-07-27,87.38,21.6,15.48,2.73,2022-07-28,82.75,23.21,14.16,2.8275,2022-07-29,80.38,24.6,15.01,2.9275,2022-07-30,75.38,25.44,13.81,3.0275,2022-07-31,77.56,24.73,13.72,2022-07-25,38.0,2.3714836223506746,1919
445,ROBLE,2022-06-18,14.02,24.43,84.25999999999999,62220.0,0.04,3.625,0.016129032,1020.0,2022-06-25,13.75,24.98,79.74857142857142,61000.0,0.145,0.132,1.96078431372549,0.91034484,2022-06-25,13.75,24.98,79.74857142857142,59836.0,0.322,0.42,3.8315654,1.3043479,2022-06-25,13.75,24.98,79.74857142857142,58959.0,0.643,0.925,5.241080038572807,1.4385692,2022-06-25,13.75,24.98,79.74857142857142,58007.0,1.186,1.745,6.77113468338155,1.4713322,2022-06-25,13.75,24.98,79.74857142857142,56441.0,1.947,2.943,9.288010286081644,1.5115563,2.129,2022-07-24,77.69,24.83,14.69,2.272,2022-07-25,81.56,24.23,13.76,2.393666666666667,2022-07-26,82.69,23.87,14.8,2.489333333333333,2022-07-27,87.38,21.6,15.48,2.579333333333333,2022-07-28,82.75,23.21,14.16,2.678333333333333,2022-07-29,80.38,24.6,15.01,2.779583333333333,2022-07-30,75.38,25.44,13.81,2.879583333333333,2022-07-31,77.56,24.73,13.72,2.9795833333333337,2022-08-01,80.81,24.37,15.27,2022-08-01,44.0,2.962119916093654,1919
446,ROBLE,2022-06-21,13.75,24.43,82.11428571428571,14178.0,0.04,3.275,0.007142857,102.0,2022-06-28,13.94,24.98,80.59714285714287,14040.0,0.131,0.108,0.973338975878121,0.8244275,2022-06-28,13.94,24.98,80.59714285714287,13747.0,0.312,0.361,3.039921,1.1570513,2022-06-28,13.94,24.98,80.59714285714287,13359.0,0.616,0.82,5.77655522640711,1.3311689,2022-06-28,13.94,24.98,80.59714285714287,13157.0,1.109,1.593,7.201297785301171,1.4364293,2022-06-28,13.94,24.98,80.59714285714287,12873.0,1.857,2.675,9.204401184934405,1.4404954,1.9475,2022-07-27,87.38,21.6,15.48,2.0395000000000003,2022-07-28,82.75,23.21,14.16,2.2045,2022-07-29,80.38,24.6,15.01,2.3045,2022-07-30,75.38,25.44,13.81,2.4045,2022-07-31,77.56,24.73,13.72,2.5045,2022-08-01,80.81,24.37,15.27,2.5995,2022-08-02,82.88,22.7,14.44,2.6995,2022-08-03,81.5,23.73,13.65,2.7995,2022-08-04,81.25,23.67,13.9,2022-07-30,39.0,2.2992157536206994,1919
447,LUCIERNAGA,2022-06-21,14.58,24.93,80.70428571428572,18360.0,0.042,4.242063492063492,0.008050138,149.0,2022-06-28,14.27,25.54,78.87428571428572,18177.0,0.1781666666666666,0.1584419871265885,0.9967320261437908,0.88929087,2022-06-28,14.27,25.54,78.87428571428572,18090.0,0.4286666666666667,0.4798231066887783,1.4705882,1.1193385,2022-06-28,14.27,25.54,78.87428571428572,18006.0,0.85,1.032989003665445,1.9281045751633987,1.2152811,2022-06-28,14.27,25.54,78.87428571428572,17929.0,1.3058333333333332,1.8740588,2.3474945533769063,1.435144,2022-06-28,14.27,25.54,78.87428571428572,17836.0,2.0065,3.0589818344920388,2.8540305010893245,1.5245361,2.1808333333333336,2022-07-27,83.38,22.51,16.26,2.2728333333333333,2022-07-28,79.06,24.27,14.94,2.3541666666666665,2022-07-29,79.19,25.62,15.44,2.4451666666666667,2022-07-30,73.12,26.35,14.75,2.5401666666666665,2022-07-31,75.56,25.69,14.78,2.6831666666666667,2022-08-01,79.31,24.76,15.73,2.7665,2022-08-02,79.88,23.85,15.44,2.888666666666667,2022-08-03,78.69,25.19,14.73,2.982,2022-08-04,79.81,24.56,15.22,2022-08-02,42.0,2.740742533327792,1150
448,MONTIENGO,2022-06-21,14.58,24.93,80.70428571428572,10506.0,0.043,4.069767441860465,0.006430868,68.0,2022-06-28,14.27,25.54,78.87428571428572,10420.0,0.175,0.1612284069097888,0.8185798591281173,0.9213052,2022-06-28,14.27,25.54,78.87428571428572,10349.0,0.41,0.4638129287853899,1.4943842,1.1312511,2022-06-28,14.27,25.54,78.87428571428572,10277.0,0.795,1.0080762868541404,2.1797068341899863,1.2680205,2022-06-28,14.27,25.54,78.87428571428572,10193.0,1.41,1.8522515,2.979249952408148,1.3136536,2022-06-28,14.27,25.54,78.87428571428572,10121.0,2.175,3.027368837071436,3.664572625166571,1.3918937,2.237,2022-07-27,83.38,22.51,16.26,2.286,2022-07-28,79.06,24.27,14.94,2.475,2022-07-29,79.19,25.62,15.44,2.566,2022-07-30,73.12,26.35,14.75,2.661,2022-07-31,75.56,25.69,14.78,2.7775,2022-08-01,79.31,24.76,15.73,2.875,2022-08-02,79.88,23.85,15.44,2.975,2022-08-03,78.69,25.19,14.73,3.075,2022-08-04,79.81,24.56,15.22,2022-08-01,41.0,2.771142343943855,800
449,MONTIENGO,2022-06-22,14.58,25.54,80.19428571428571,40188.0,0.044,4.159090909090909,0.009708738,394.0,2022-06-29,14.27,25.48,78.92857142857143,39693.0,0.183,0.1582142947119139,1.2317109584950732,0.864559,2022-06-29,14.27,25.48,78.92857142857143,39388.0,0.414,0.4620696658880877,1.990644,1.1161103,2022-06-29,14.27,25.48,78.92857142857143,39084.0,0.848,1.0080851499334766,2.747088683189012,1.1887797,2022-06-29,14.27,25.48,78.92857142857143,38791.0,1.462,1.8561006,3.476162038419429,1.2695627,2022-06-29,14.27,25.48,78.92857142857143,38278.0,2.148,3.048226135116777,4.752662486314323,1.4190997,2.2404,2022-07-28,79.06,24.27,14.94,2.3574,2022-07-29,79.19,25.62,15.44,2.451,2022-07-30,73.12,26.35,14.75,2.5438,2022-07-31,75.56,25.69,14.78,2.6670000000000003,2022-08-01,79.31,24.76,15.73,2.7637,2022-08-02,79.88,23.85,15.44,2.8566,2022-08-03,78.69,25.19,14.73,2.9566,2022-08-04,79.81,24.56,15.22,3.0566,2022-08-05,78.44,24.6,13.98,2022-08-04,43.0,3.0669511765984505,800
450,GAVIOTA,2022-06-24,14.58,25.54,78.66714285714285,6120.0,0.04,4.625,0.0034196386,21.0,2022-07-01,14.27,24.69,81.30428571428571,6089.0,0.185,0.1576613565445886,0.5065359477124183,0.8522236,2022-07-01,14.27,24.69,81.30428571428571,6051.0,0.446,0.4759543877045116,1.127451,1.0671623,2022-07-01,14.27,24.69,81.30428571428571,6028.0,0.8575,1.028533510285335,1.5032679738562091,1.199456,2022-07-01,14.27,24.69,81.30428571428571,6009.0,1.405,1.8838409,1.8137254901960784,1.3408121,2022-07-01,14.27,24.69,81.30428571428571,5990.0,2.089,3.051752921535893,2.124183006535948,1.4608679,2.1555,2022-07-31,75.56,25.69,14.78,2.301,2022-08-01,79.31,24.76,15.73,2.393,2022-08-02,79.88,23.85,15.44,2.49925,2022-08-03,78.69,25.19,14.73,2.58675,2022-08-04,79.81,24.56,15.22,2.72675,2022-08-05,78.44,24.6,13.98,2.81175,2022-08-06,79.12,24.65,14.28,2.91175,2022-08-07,76.88,25.19,14.8,3.01175,2022-08-08,73.31,26.65,13.51,2022-08-06,42.0,2.9393108918732502,1300
451,MONTIENGO,2022-06-24,14.58,25.54,78.66714285714285,16932.0,0.043,3.875968992248062,0.0139762405,240.0,2022-07-01,14.27,24.69,81.30428571428571,16628.0,0.1666666666666666,0.1467404378157325,1.795416961965509,0.8804426,2022-07-01,14.27,24.69,81.30428571428571,16449.0,0.4,0.4547388899021217,2.8525867,1.1368473,2022-07-01,14.27,24.69,81.30428571428571,16258.0,0.84,0.9988928527494156,3.980628395936688,1.1891582,2022-07-01,14.27,24.69,81.30428571428571,16078.0,1.413333333333333,1.8509765,5.043704228679424,1.3096532,2022-07-01,14.27,24.69,81.30428571428571,15681.0,2.145,3.0814361328996878,7.388377037562013,1.436567,2.176333333333333,2022-07-30,73.12,26.35,14.75,2.268333333333333,2022-07-31,75.56,25.69,14.78,2.3913333333333333,2022-08-01,79.31,24.76,15.73,2.4845,2022-08-02,79.88,23.85,15.44,2.581166666666667,2022-08-03,78.69,25.19,14.73,2.6765000000000003,2022-08-04,79.81,24.56,15.22,2.784666666666667,2022-08-05,78.44,24.6,13.98,2.8846666666666665,2022-08-06,79.12,24.65,14.28,2.984666666666667,2022-08-07,76.88,25.19,14.8,2022-08-06,43.0,2.799495466162259,800
452,LA LAJA,2022-06-24,13.75,24.98,80.19428571428571,26928.0,0.04,4.675,0.00381044,103.0,2022-07-01,13.88,24.16,82.26714285714286,26620.0,0.187,0.152,1.1437908496732023,0.8128342,2022-07-01,13.88,24.16,82.26714285714286,26460.0,0.416,0.478,1.737968,1.1490384,2022-07-01,13.88,24.16,82.26714285714286,26270.0,0.843,1.043,2.4435531788472966,1.237248,2022-07-01,13.88,24.16,82.26714285714286,26119.0,1.46,1.942,3.0043077837195487,1.330137,2022-07-01,13.88,24.16,82.26714285714286,25916.0,2.164,3.142,3.758169934640523,1.4519409,2.2575,2022-07-30,75.38,25.44,13.81,2.3495,2022-07-31,77.56,24.73,13.72,2.494,2022-08-01,80.81,24.37,15.27,2.59725,2022-08-02,82.88,22.7,14.44,2.6965,2022-08-03,81.5,23.73,13.65,2.80125,2022-08-04,81.25,23.67,13.9,2.9025,2022-08-05,79.75,24.35,12.48,3.0025,2022-08-06,80.44,23.55,13.42,3.1025,2022-08-07,74.88,25.01,13.41,2022-08-05,42.0,2.919111967121862,1670
453,GAVIOTA,2022-06-28,14.27,25.54,78.87428571428572,19380.0,0.04,4.80625,0.0071212663,139.0,2022-07-05,14.33,26.8,80.82142857142857,19203.0,0.19225,0.1562255897516013,0.913312693498452,0.8126168,2022-07-05,14.33,26.8,80.82142857142857,19135.0,0.3415,0.4661614841912725,1.2641898,1.3650409,2022-07-05,14.33,26.8,80.82142857142857,19063.0,0.8725,1.017678224833447,1.6357069143446854,1.1663934,2022-07-05,14.33,26.8,80.82142857142857,19023.0,1.4495,1.8609053,1.8421052631578945,1.2838256,2022-07-05,14.33,26.8,80.82142857142857,18958.0,2.0995,3.029855469986286,2.17750257997936,1.4431319,2.177375,2022-08-03,78.69,25.19,14.73,2.2655,2022-08-04,79.81,24.56,15.22,2.37425,2022-08-05,78.44,24.6,13.98,2.46525,2022-08-06,79.12,24.65,14.28,2.56025,2022-08-07,76.88,25.19,14.8,2.68675,2022-08-08,73.31,26.65,13.51,2.776125,2022-08-09,76.94,25.3,14.65,2.876125,2022-08-10,75.94,24.76,15.96,2.976125,2022-08-11,83.12,23.95,15.26,2022-08-03,36.0,2.150741091138442,1300
454,VILLA BETTY,2022-06-28,14.27,25.54,78.87428571428572,19686.0,0.041,4.243902439024391,0.007862111,156.0,2022-07-05,14.33,26.8,80.82142857142857,19481.0,0.174,0.1581027667984189,1.0413491821599106,0.90863657,2022-07-05,14.33,26.8,80.82142857142857,19311.0,0.415,0.4619128993837709,1.904907,1.1130432,2022-07-05,14.33,26.8,80.82142857142857,19259.0,0.5496666666666666,1.0052443013655954,2.1690541501574723,1.8288252,2022-07-05,14.33,26.8,80.82142857142857,19105.0,1.2993333333333332,1.8173254,2.951335974804429,1.3986598,2022-07-05,14.33,26.8,80.82142857142857,18904.0,2.0533333333333337,2.989843419382141,3.9723661485319512,1.4560926,2.0718333333333336,2022-08-03,78.69,25.19,14.73,2.1653333333333333,2022-08-04,79.81,24.56,15.22,2.2696666666666663,2022-08-05,78.44,24.6,13.98,2.3606666666666665,2022-08-06,79.12,24.65,14.28,2.4556666666666667,2022-08-07,76.88,25.19,14.8,2.5701666666666667,2022-08-08,73.31,26.65,13.51,2.667666666666667,2022-08-09,76.94,25.3,14.65,2.7526666666666664,2022-08-10,75.94,24.76,15.96,2.8393333333333337,2022-08-11,83.12,23.95,15.26,2022-08-10,43.0,3.0007272178428237,1130
455,MIRADOR,2022-06-28,14.27,25.54,78.87428571428572,24633.0,0.038,3.8947368421052633,0.0,0.0,2022-07-05,14.33,26.8,80.82142857142857,24323.0,0.148,0.1545861941372363,1.2584744042544556,1.0445013,2022-07-05,14.33,26.8,80.82142857142857,24034.0,0.3586,0.4310560039943413,2.4316974,1.2020525,2022-07-05,14.33,26.8,80.82142857142857,23489.0,0.714,0.9689641960066414,4.644176511184184,1.3570927,2022-07-05,14.33,26.8,80.82142857142857,22954.0,1.2862,1.8140628,6.816059757236228,1.410405,2022-07-05,14.33,26.8,80.82142857142857,22618.0,2.0272,3.0099920417366697,8.18008362765396,1.4848027,2.0516,2022-08-03,78.69,25.19,14.73,2.1376,2022-08-04,79.81,24.56,15.22,2.2901,2022-08-05,78.44,24.6,13.98,2.3827,2022-08-06,79.12,24.65,14.28,2.4777,2022-08-07,76.88,25.19,14.8,2.5499,2022-08-08,73.31,26.65,13.51,2.6449,2022-08-09,76.94,25.3,14.65,2.7434000000000003,2022-08-10,75.94,24.76,15.96,2.8419,2022-08-11,83.12,23.95,15.26,2022-08-06,39.0,2.373788261129569,1050
456,BALCONES,2022-06-29,14.27,25.48,78.92857142857143,28866.0,0.04,4.765,0.008926732,260.0,2022-07-06,14.33,26.8,80.7057142857143,28502.0,0.1906,0.1515683109957196,1.2609990992863576,0.79521674,2022-07-06,14.33,26.8,80.7057142857143,28251.0,0.4266,0.4573289441081731,2.1305342,1.0720322,2022-07-06,14.33,26.8,80.7057142857143,28070.0,0.8314,1.0032062700391875,2.757569458878958,1.2066469,2022-07-06,14.33,26.8,80.7057142857143,27900.0,1.4532,1.8523297,3.3464976096445644,1.2746557,2022-07-06,14.33,26.8,80.7057142857143,27566.0,2.1954,3.0443299717042733,4.503568211736991,1.3866857,2.282,2022-08-04,79.81,24.56,15.22,2.3862,2022-08-05,78.44,24.6,13.98,2.4782,2022-08-06,79.12,24.65,14.28,2.5692,2022-08-07,76.88,25.19,14.8,2.7054,2022-08-08,73.31,26.65,13.51,2.8114,2022-08-09,76.94,25.3,14.65,2.9004000000000003,2022-08-10,75.94,24.76,15.96,3.0004,2022-08-11,83.12,23.95,15.26,3.1004,2022-08-12,87.06,23.14,16.28,2022-08-09,41.0,2.815498871742187,2390
457,BALCONES,2022-07-01,14.27,24.69,81.30428571428571,26061.0,0.04,4.654999999999999,0.006859495,180.0,2022-07-08,14.33,26.8,77.83142857142857,25810.0,0.1861999999999999,0.1611778380472684,0.9631249760178044,0.86561674,2022-07-08,14.33,26.8,77.83142857142857,25606.0,0.4313999999999999,0.468640162461923,1.7459038,1.086324,2022-07-08,14.33,26.8,77.83142857142857,25386.0,0.8182,1.019459544630899,2.590077126741108,1.2459785,2022-07-08,14.33,26.8,77.83142857142857,25157.0,1.453,1.8857574,3.468784774183646,1.2978371,2022-07-08,14.33,26.8,77.83142857142857,24696.0,2.179,3.1049562682215743,5.237711522965351,1.4249455,2.2429,2022-08-06,79.12,24.65,14.28,2.3349,2022-08-07,76.88,25.19,14.8,2.4597,2022-08-08,73.31,26.65,13.51,2.5667,2022-08-09,76.94,25.3,14.65,2.669,2022-08-10,75.94,24.76,15.96,2.765,2022-08-11,83.12,23.95,15.26,2.854,2022-08-12,87.06,23.14,16.28,2.954,2022-08-13,84.75,23.25,16.23,3.054,2022-08-14,86.06,23.21,15.38,2022-08-12,42.0,2.904289215297424,2390
458,BALCONES,2022-07-02,14.27,24.69,82.21571428571428,14384.0,0.04,4.5625,0.007041281,102.0,2022-07-09,14.33,26.8,76.07142857142857,14249.0,0.1825,0.1600112288581655,0.9385428253615128,0.87677383,2022-07-09,14.33,26.8,76.07142857142857,14142.0,0.4175,0.4666949512091641,1.6824249,1.1178322,2022-07-09,14.33,26.8,76.07142857142857,14037.0,0.82,1.0116121678421317,2.4124026696329253,1.2336733,2022-07-09,14.33,26.8,76.07142857142857,13846.0,1.458,1.8777986,3.740266963292548,1.2879277,2022-07-09,14.33,26.8,76.07142857142857,13353.0,2.2315,3.1393694300906163,7.167686318131257,1.4068427,2.26525,2022-08-07,76.88,25.19,14.8,2.3845,2022-08-08,73.31,26.65,13.51,2.48675,2022-08-09,76.94,25.3,14.65,2.59475,2022-08-10,75.94,24.76,15.96,2.69525,2022-08-11,83.12,23.95,15.26,2.78725,2022-08-12,87.06,23.14,16.28,2.87475,2022-08-13,84.75,23.25,16.23,2.97475,2022-08-14,86.06,23.21,15.38,3.17,2022-08-15,81.81,24.36,15.48,2022-08-13,42.0,3.0644846644585937,2390
459,BALCONES,2022-07-05,14.33,26.8,80.82142857142857,21318.0,0.04,4.25,0.006802087,146.0,2022-07-12,14.55,26.43,76.12714285714286,21125.0,0.17,0.1609467455621301,0.9053382118397598,0.9467456,2022-07-12,14.55,26.43,76.12714285714286,20953.0,0.4065,0.4658044194148809,1.7121681,1.1458904,2022-07-12,14.55,26.43,76.12714285714286,20697.0,0.8145,1.0262356863313524,2.913031241204616,1.2599579,2022-07-12,14.55,26.43,76.12714285714286,20467.0,1.4255,1.8937802,3.991931700910029,1.3285024,2022-07-12,14.55,26.43,76.12714285714286,20047.296,2.109,3.112639230747129,5.960709259780474,1.475884,2.2085,2022-08-10,75.94,24.76,15.96,2.30425,2022-08-11,83.12,23.95,15.26,2.399,2022-08-12,87.06,23.14,16.28,2.4845,2022-08-13,84.75,23.25,16.23,2.5795,2022-08-14,86.06,23.21,15.38,2.6745,2022-08-15,81.81,24.36,15.48,2.7695,2022-08-16,80.56,24.62,15.15,2.8695,2022-08-17,76.12,25.96,13.73,2.9695,2022-08-18,69.69,26.54,14.95,2022-08-11,37.0,2.111920275967804,2390
