,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
23,BALCONES,2020-12-31,15.14,27.04,82.59714285714287,30804.0,0.037,4.945945945945946,0.019012133,597.0,2021-01-07,11.9,26.18,78.24,29945.0,0.183,0.153,2.788598883261914,0.8360656,2021-01-07,11.9,26.18,78.24,29305.0,0.417,0.485,4.866251,1.1630695,2021-01-07,11.9,26.18,78.24,28893.0,0.805,1.023,6.203739774055317,1.2708075,2021-01-07,11.9,26.18,78.24,28593.0,1.285,1.802,7.177639267627581,1.4023346,2021-01-07,11.9,26.18,78.24,28289.0,1.866,2.797,8.164524087780807,1.4989282,1.9222,2021-02-05,75.88,25.15,18.01,1.9967,2021-02-06,74.31,27.57,17.42,2.0707,2021-02-07,70.38,28.7,16.8,2.1567,2021-02-08,67.94,28.55,16.35,2.2306,2021-02-09,71.44,27.74,16.83,2.3594,2021-02-10,78.81,25.95,17.7,2.4322000000000004,2021-02-11,70.62,27.73,16.15,2.5032,2021-02-12,75.06,25.84,16.99,2.5742000000000003,2021-02-13,76.62,27.81,16.74,2021-02-11,42.0,2.421879667164497,2390
24,BALCONES,2021-01-05,11.9,26.18,81.04285714285716,33966.0,0.04,4.05,0.010257008,352.0,2021-01-12,14.33,27.79,76.65285714285713,33488.0,0.162,0.154,1.4072896425837602,0.9506173,2021-01-12,14.33,27.79,76.65285714285713,33162.0,0.403,0.481,2.367073,1.1935484,2021-01-12,14.33,27.79,76.65285714285713,32436.0,0.807,1.021,4.504504504504505,1.2651796,2021-01-12,14.33,27.79,76.65285714285713,32268.0,1.804,1.804,4.999116763822646,1.0,2021-01-12,14.33,27.79,76.65285714285713,31762.0,1.865,2.809,6.48884178295943,1.5061662,1.985,2021-02-10,78.81,25.95,17.7,2.059,2021-02-11,70.62,27.73,16.15,2.132,2021-02-12,75.06,25.84,16.99,2.205,2021-02-13,76.62,27.81,16.74,2.277,2021-02-14,71.88,27.37,16.37,2.349,2021-02-15,62.75,30.65,15.47,2.4200000000000004,2021-02-16,74.38,27.56,16.55,2.491,2021-02-17,74.81,24.44,16.33,2.5620000000000003,2021-02-18,72.06,27.53,15.19,2021-02-10,36.0,2.006044578768417,2390
25,BALCONES,2021-01-06,11.9,26.18,78.83857142857143,17238.0,0.039,4.230769230769231,0.007827789,136.0,2021-01-13,13.94,28.83,75.47285714285714,17062.0,0.165,0.155,1.0210001160227404,0.93939394,2021-01-13,13.94,28.83,75.47285714285714,16906.0,0.402,0.483,1.9259775,1.2014925,2021-01-13,13.94,28.83,75.47285714285714,16724.0,0.779,1.022,2.9817844297482305,1.3119384,2021-01-13,13.94,28.83,75.47285714285714,16569.0,1.237,1.794,3.880960668290985,1.4502829,2021-01-13,13.94,28.83,75.47285714285714,16397.0,1.88,2.791,4.8787562362223,1.4845744,1.9606666666666663,2021-02-11,70.62,27.73,16.15,2.034666666666667,2021-02-12,75.06,25.84,16.99,2.107666666666667,2021-02-13,76.62,27.81,16.74,2.1806666666666668,2021-02-14,71.88,27.37,16.37,2.252666666666667,2021-02-15,62.75,30.65,15.47,2.324666666666667,2021-02-16,74.38,27.56,16.55,2.3956666666666666,2021-02-17,74.81,24.44,16.33,2.466666666666667,2021-02-18,72.06,27.53,15.19,2.5376666666666665,2021-02-19,67.0,27.31,15.01,2021-02-11,36.0,1.961956012404032,2390
26,MARIANA,2021-01-06,11.9,26.18,78.83857142857143,47328.0,0.038,4.202368421052632,0.033728052,1652.0,2021-01-13,13.94,28.83,75.47285714285714,45344.0,0.15969,0.1526111503175723,4.192021636240703,0.9556713,2021-01-13,13.94,28.83,75.47285714285714,45033.0,0.40556,0.4689894077676371,4.849138,1.1563996,2021-01-13,13.94,28.83,75.47285714285714,44749.0,0.7971800000000001,1.0020335649958658,5.449205544286681,1.2569728,2021-01-13,13.94,28.83,75.47285714285714,44480.0,1.2825,1.7706835,6.017579445571332,1.3806499,2021-01-13,13.94,28.83,75.47285714285714,44226.0,1.8341,2.7504183059738616,6.554259634888439,1.499601,1.9051,2021-02-11,70.62,27.73,16.15,1.9855,2021-02-12,75.06,25.84,16.99,2.0585,2021-02-13,76.62,27.81,16.74,2.1315,2021-02-14,71.88,27.37,16.37,2.2035,2021-02-15,62.75,30.65,15.47,2.2755,2021-02-16,74.38,27.56,16.55,2.3465,2021-02-17,74.81,24.44,16.33,2.4175,2021-02-18,72.06,27.53,15.19,2.4885,2021-02-19,67.0,27.31,15.01,2021-02-10,35.0,1.8945553596347533,2300
27,TERRANOVA,2021-01-08,13.69,25.4,81.21428571428571,10608.0,0.038,4.7105263157894735,0.045012604,500.0,2021-01-15,12.9,27.37,74.07142857142857,9973.0,0.179,0.16,5.98604826546003,0.89385474,2021-01-15,12.9,27.37,74.07142857142857,9826.0,0.437,0.4966,7.3717947,1.1363845,2021-01-15,12.9,27.37,74.07142857142857,9691.0,0.815,1.0318,8.644419306184012,1.2660123,2021-01-15,12.9,27.37,74.07142857142857,9634.0,1.255,1.804,9.181749622926096,1.4374502,2021-01-15,12.9,27.37,74.07142857142857,9609.0,1.813,2.816,9.417420814479636,1.5532267,1.8755,2021-02-13,76.69,27.25,15.91,1.9495,2021-02-14,78.88,25.73,16.01,2.0225,2021-02-15,65.25,28.65,14.26,2.0955000000000004,2021-02-16,76.25,27.06,15.79,2.1675,2021-02-17,79.19,21.9,16.1,2.2395,2021-02-18,76.31,25.94,15.6,2.3105,2021-02-19,71.44,25.5,14.73,2.3815,2021-02-20,77.25,25.65,15.98,2.4525,2021-02-21,80.62,24.86,15.53,2021-02-16,38.0,1.869757029692172,1670
28,TERRANOVA,2021-01-09,13.69,24.95,80.64285714285714,43758.0,0.039,4.435897435897436,0.010358241,458.0,2021-01-16,12.9,27.37,73.58000000000001,43189.0,0.173,0.148,1.3003336532748295,0.85549134,2021-01-16,12.9,27.37,73.58000000000001,43016.0,0.427,0.4705,1.6956899,1.1018735,2021-01-16,12.9,27.37,73.58000000000001,42896.0,0.81,1.0015,1.969925499337264,1.2364198,2021-01-16,12.9,27.37,73.58000000000001,42752.0,1.259,1.7645,2.2990081813611227,1.4015092,2021-01-16,12.9,27.37,73.58000000000001,42570.0,1.779,2.7014,2.7149321266968327,1.5184935,1.86075,2021-02-14,78.88,25.73,16.01,1.92275,2021-02-15,65.25,28.65,14.26,1.99425,2021-02-16,76.25,27.06,15.79,2.06725,2021-02-17,79.19,21.9,16.1,2.13925,2021-02-18,76.31,25.94,15.6,2.21125,2021-02-19,71.44,25.5,14.73,2.28225,2021-02-20,77.25,25.65,15.98,2.35325,2021-02-21,80.62,24.86,15.53,2.42425,2021-02-22,76.62,26.03,15.47,2021-02-13,35.0,1.8594535013844635,1670
29,VIVI TATIANA,2021-01-09,11.9,26.18,78.07000000000001,7650.0,0.038,4.105263157894737,0.008425145,65.0,2021-01-16,13.51,28.83,71.0,7579.0,0.156,0.129,0.9281045751633988,0.8269231,2021-01-16,13.51,28.83,71.0,7557.0,0.405,0.46,1.2156863,1.1358025,2021-01-16,13.51,28.83,71.0,7529.0,0.756,0.9935,1.5816993464052287,1.3141534,2021-01-16,13.51,28.83,71.0,7513.0,1.237,1.7356999,1.7908496732026145,1.4031528,2021-01-16,13.51,28.83,71.0,7499.0,1.733,2.713,1.973856209150327,1.5654933,1.803,2021-02-14,71.88,27.37,16.37,1.878,2021-02-15,62.75,30.65,15.47,1.951,2021-02-16,74.38,27.56,16.55,2.024,2021-02-17,74.81,24.44,16.33,2.096,2021-02-18,72.06,27.53,15.19,2.168,2021-02-19,67.0,27.31,15.01,2.2390000000000003,2021-02-20,75.88,26.12,16.73,2.31,2021-02-21,79.56,25.87,17.02,2.381,2021-02-22,74.81,26.02,17.15,2021-02-15,37.0,1.8760524749688607,980
30,HERRADURA,2021-01-12,22.32,33.45,76.65142857142857,32640.0,0.042,4.619047619047619,0.006815969,224.0,2021-01-19,21.54,35.37,69.12571428571428,32222.0,0.194,0.159,1.280637254901961,0.81958765,2021-01-19,21.54,35.37,69.12571428571428,32134.0,0.449,0.502,1.550245,1.1180401,2021-01-19,21.54,35.37,69.12571428571428,32091.0,0.755,1.025,1.681985294117647,1.357616,2021-01-19,21.54,35.37,69.12571428571428,32023.0,1.2,1.767,1.89031862745098,1.4725,2021-01-19,21.54,35.37,69.12571428571428,31958.0,1.766,2.704,2.0894607843137254,1.5311438,1.844666666666667,2021-02-17,70.94,31.72,23.94,1.9206666666666667,2021-02-18,68.88,34.26,22.89,1.9936666666666667,2021-02-19,67.0,33.96,23.34,2.066666666666667,2021-02-20,67.69,34.73,23.8,2.138666666666667,2021-02-21,68.69,34.2,22.23,2.2106666666666666,2021-02-22,60.06,35.54,23.25,2.2816666666666667,2021-02-23,65.06,34.69,24.23,2.3526666666666665,2021-02-24,69.25,35.51,23.48,2.423666666666666,2021-02-25,69.06,36.08,24.75,2021-02-18,37.0,1.8843742149737377,155
31,TERRANOVA,2021-01-12,13.76,26.49,78.63285714285715,7344.0,0.038,4.5,0.017656501,132.0,2021-01-19,12.02,28.13,70.09,7181.0,0.171,0.1504,2.219498910675381,0.87953216,2021-01-19,12.02,28.13,70.09,7132.0,0.408,0.4711,2.8867102,1.1546569,2021-01-19,12.02,28.13,70.09,7106.0,0.798,1.002,3.2407407407407405,1.2556391,2021-01-19,12.02,28.13,70.09,7078.0,1.24,1.7689,3.622004357298475,1.4265323,2021-01-19,12.02,28.13,70.09,7056.0,1.745,2.749,3.92156862745098,1.5753582,1.815,2021-02-17,79.19,21.9,16.1,1.889,2021-02-18,76.31,25.94,15.6,1.962,2021-02-19,71.44,25.5,14.73,2.035,2021-02-20,77.25,25.65,15.98,2.107,2021-02-21,80.62,24.86,15.53,2.179,2021-02-22,76.62,26.03,15.47,2.25,2021-02-23,76.06,27.22,16.23,2.321,2021-02-24,76.62,26.73,15.85,2.392,2021-02-25,76.19,27.77,16.08,2021-02-17,36.0,1.8222686158529824,1670
32,HERRADURA,2021-01-13,22.64,34.48,76.85714285714286,25550.0,0.036,5.083333333333333,0.007959619,205.0,2021-01-20,21.15,35.39,68.5457142857143,25140.0,0.183,0.158,1.604696673189824,0.863388,2021-01-20,21.15,35.39,68.5457142857143,25068.0,0.431,0.496,1.886497,1.150812,2021-01-20,21.15,35.39,68.5457142857143,25013.0,0.807,1.027,2.101761252446184,1.2726146,2021-01-20,21.15,35.39,68.5457142857143,24969.0,1.24,1.781,2.273972602739726,1.4362903,2021-01-20,21.15,35.39,68.5457142857143,24893.0,1.807,2.765,2.571428571428571,1.5301605,1.89275,2021-02-18,68.88,34.26,22.89,1.96825,2021-02-19,67.0,33.96,23.34,2.04125,2021-02-20,67.69,34.73,23.8,2.11425,2021-02-21,68.69,34.2,22.23,2.18625,2021-02-22,60.06,35.54,23.25,2.25825,2021-02-23,65.06,34.69,24.23,2.32925,2021-02-24,69.25,35.51,23.48,2.40025,2021-02-25,69.06,36.08,24.75,2.47125,2021-02-26,71.06,34.34,24.51,2021-02-19,37.0,1.950670318553683,155
33,LA CEIBA,2021-01-13,13.94,28.83,75.47285714285714,27132.0,0.039,4.358974358974359,0.019159859,530.0,2021-01-20,11.43,29.61,67.14285714285714,26441.0,0.17,0.152,2.546808196962996,0.89411765,2021-01-20,11.43,29.61,67.14285714285714,26240.0,0.409,0.469,3.2876308,1.1466993,2021-01-20,11.43,29.61,67.14285714285714,26133.0,0.72,0.995,3.681999115435648,1.3819444,2021-01-20,11.43,29.61,67.14285714285714,26102.0,1.085,1.753,3.79625534424296,1.6156682,2021-01-20,11.43,29.61,67.14285714285714,13183.0,1.54,2.63,51.41161727849034,1.7077922,1.6645,2021-02-18,72.06,27.53,15.19,1.763,2021-02-19,67.0,27.31,15.01,1.8175,2021-02-20,75.88,26.12,16.73,1.8905,2021-02-21,79.56,25.87,17.02,1.9625,2021-02-22,74.81,26.02,17.15,2.0345,2021-02-23,75.81,26.74,17.35,2.1055,2021-02-24,75.12,26.91,16.93,2.1765,2021-02-25,73.31,29.02,17.27,2.2475,2021-02-26,75.0,28.92,16.84,2021-02-20,39.0,1.8107357273041464,1050
34,ROBLE,2021-01-16,12.9,27.37,73.58,66810.0,0.037,4.4324324324324325,0.0043219076,290.0,2021-01-23,10.51,28.65,69.45428571428572,65490.0,0.164,0.154,1.9757521329142345,0.9390244,2021-01-23,10.51,28.65,69.45428571428572,65107.0,0.433,0.493,2.5490196,1.1385682,2021-01-23,10.51,28.65,69.45428571428572,64785.0,0.786,1.043,3.0309833857207003,1.326972,2021-01-23,10.51,28.65,69.45428571428572,64538.0,1.204,1.821,3.400688519682682,1.5124584,2021-01-23,10.51,28.65,69.45428571428572,64268.0,1.785,2.816,3.804819637778776,1.5775911,1.8524,2021-02-21,80.62,24.86,15.53,1.9307333333333327,2021-02-22,76.62,26.03,15.47,2.004,2021-02-23,76.06,27.22,16.23,2.077,2021-02-24,76.62,26.73,15.85,2.149,2021-02-25,76.19,27.77,16.08,2.221,2021-02-26,77.62,27.64,16.08,2.2920000000000003,2021-02-27,78.81,26.33,16.41,2.363,2021-02-28,76.12,25.68,15.68,2.434,2021-03-01,71.12,27.33,14.86,2021-02-20,35.0,1.874484162756712,1919
35,DESPENSA,2021-01-19,11.9,29.24,67.50857142857144,7650.0,0.0398,4.547738693467337,0.0,0.0,2021-01-26,11.43,29.61,69.98142857142857,7438.0,0.181,0.159,2.7712418300653594,0.878453,2021-01-26,11.43,29.61,69.98142857142857,7332.0,0.411,0.496,4.1568627,1.2068126,2021-01-26,11.43,29.61,69.98142857142857,7286.0,0.754,1.035,4.758169934640523,1.372679,2021-01-26,11.43,29.61,69.98142857142857,7207.0,1.214,1.804,5.790849673202614,1.4859967,2021-01-26,11.43,29.61,69.98142857142857,7149.0,1.742,2.809,6.549019607843137,1.6125144,1.8176666666666668,2021-02-24,75.12,26.91,16.93,1.8976666666666664,2021-02-25,73.31,29.02,17.27,1.9706666666666663,2021-02-26,75.0,28.92,16.84,2.0436666666666667,2021-02-27,78.31,27.8,16.55,2.1156666666666664,2021-02-28,74.31,25.81,15.71,2.1876666666666664,2021-03-01,67.94,28.33,15.32,2.2586666666666666,2021-03-02,68.56,26.94,14.9,2.3296666666666668,2021-03-03,61.31,28.47,11.8,2.4006666666666665,2021-03-04,65.62,26.11,14.42,2021-02-25,37.0,2.006550363072102,1300
36,ROBLE,2021-01-19,12.02,28.13,70.09,36465.0,0.037,3.945945945945946,0.0015333644,56.0,2021-01-26,10.51,28.65,71.33714285714287,35834.0,0.146,0.146,1.7304264363087891,1.0,2021-01-26,10.51,28.65,71.33714285714287,35610.0,0.396,0.475,2.3447142,1.199495,2021-01-26,10.51,28.65,71.33714285714287,35327.0,0.753,1.025,3.1208007678595915,1.3612218,2021-01-26,10.51,28.65,71.33714285714287,35125.0,1.19,1.81,3.6747566159330862,1.5210084,2021-01-26,10.51,28.65,71.33714285714287,34916.0,1.745,2.807,4.247908953791306,1.608596,1.829625,2021-02-24,76.62,26.73,15.85,1.903875,2021-02-25,76.19,27.77,16.08,1.982875,2021-02-26,77.62,27.64,16.08,2.055875,2021-02-27,78.81,26.33,16.41,2.127875,2021-02-28,76.12,25.68,15.68,2.199875,2021-03-01,71.12,27.33,14.86,2.270875,2021-03-02,75.38,25.63,15.61,2.341875,2021-03-03,67.25,26.5,13.06,2.412875,2021-03-04,72.62,25.05,14.91,2021-02-25,37.0,1.9362653642018968,1919
37,TORCOROMA,2021-01-20,11.43,29.61,67.14285714285714,30600.0,0.038,4.2631578947368425,0.01525391,474.0,2021-01-27,14.97,28.99,70.62428571428572,30038.0,0.162,0.1530999999999999,1.8366013071895424,0.94506174,2021-01-27,14.97,28.99,70.62428571428572,29775.0,0.407,0.4769,2.6960785,1.1717445,2021-01-27,14.97,28.99,70.62428571428572,29607.0,0.802,1.0133,3.245098039215686,1.2634664,2021-01-27,14.97,28.99,70.62428571428572,29549.0,1.17,1.7733,3.434640522875817,1.515641,2021-01-27,14.97,28.99,70.62428571428572,29489.0,1.677,2.7454,3.630718954248366,1.6370901,1.7873333333333334,2021-02-25,73.31,29.02,17.27,1.8656666666666664,2021-02-26,75.0,28.92,16.84,1.9426666666666668,2021-02-27,78.31,27.8,16.55,2.0156666666666667,2021-02-28,74.31,25.81,15.71,2.087666666666667,2021-03-01,67.94,28.33,15.32,2.159666666666667,2021-03-02,68.56,26.94,14.9,2.2306666666666666,2021-03-03,61.31,28.47,11.8,2.3016666666666663,2021-03-04,65.62,26.11,14.42,2.372666666666667,2021-03-05,75.31,26.46,16.33,2021-02-27,38.0,1.95625433877126,900
38,VILLA FLORIDA,2021-01-20,11.43,29.61,67.14285714285714,12750.0,0.036,4.222222222222222,0.009939431,128.0,2021-01-27,14.97,28.99,70.62428571428572,12599.0,0.152,0.1508,1.184313725490196,0.99210525,2021-01-27,14.97,28.99,70.62428571428572,12517.0,0.398,0.4793,1.827451,1.2042713,2021-01-27,14.97,28.99,70.62428571428572,12466.0,0.717,0.9931,2.227450980392157,1.3850768,2021-01-27,14.97,28.99,70.62428571428572,12416.0,1.156,1.7542,2.619607843137255,1.517474,2021-01-27,14.97,28.99,70.62428571428572,12366.0,1.654,2.732,3.011764705882353,1.6517533,1.769,2021-02-25,73.31,29.02,17.27,1.843,2021-02-26,75.0,28.92,16.84,1.916,2021-02-27,78.31,27.8,16.55,1.989,2021-02-28,74.31,25.81,15.71,2.061,2021-03-01,67.94,28.33,15.32,2.133,2021-03-02,68.56,26.94,14.9,2.204,2021-03-03,61.31,28.47,11.8,2.275,2021-03-04,65.62,26.11,14.42,2.346,2021-03-05,75.31,26.46,16.33,2021-02-26,37.0,1.9546895377669984,1300
39,ESPERANZA,2021-01-20,11.43,29.61,67.14285714285714,7650.0,0.039,4.384615384615385,0.0066225166,51.0,2021-01-27,14.97,28.99,70.62428571428572,7403.0,0.171,0.151,3.22875816993464,0.88304096,2021-01-27,14.97,28.99,70.62428571428572,7264.0,0.411,0.493,5.0457516,1.1995134,2021-01-27,14.97,28.99,70.62428571428572,7140.0,0.787,1.028,6.666666666666667,1.3062261,2021-01-27,14.97,28.99,70.62428571428572,7100.0,1.29,1.797,7.18954248366013,1.3930233,2021-01-27,14.97,28.99,70.62428571428572,7066.0,1.808,2.78,7.633986928104575,1.5376107,1.9086666666666667,2021-02-25,73.31,29.02,17.27,1.9826666666666668,2021-02-26,75.0,28.92,16.84,2.0556666666666668,2021-02-27,78.31,27.8,16.55,2.1286666666666667,2021-02-28,74.31,25.81,15.71,2.2006666666666668,2021-03-01,67.94,28.33,15.32,2.2726666666666664,2021-03-02,68.56,26.94,14.9,2.343666666666667,2021-03-03,61.31,28.47,11.8,2.4146666666666667,2021-03-04,65.62,26.11,14.42,2.4856666666666665,2021-03-05,75.31,26.46,16.33,2021-02-25,36.0,1.9935588098031656,1500
40,TORCOROMA,2021-01-22,11.43,29.61,67.37428571428572,31722.0,0.039,4.230769230769231,0.012298782,395.0,2021-01-29,14.35,29.1,68.05285714285715,31169.0,0.165,0.152,1.7432696551289328,0.92121214,2021-01-29,14.35,29.1,68.05285714285715,30837.0,0.41,0.478,2.789862,1.1658536,2021-01-29,14.35,29.1,68.05285714285715,30683.0,0.757,1.0123,3.2753294243742515,1.3372523,2021-01-29,14.35,29.1,68.05285714285715,30601.0,1.133,1.7457,3.533825105604943,1.5407767,2021-01-29,14.35,29.1,68.05285714285715,30422.0,1.72,2.7338,4.098102263413404,1.5894186,1.812,2021-02-27,78.31,27.8,16.55,1.8875,2021-02-28,74.31,25.81,15.71,1.96225,2021-03-01,67.94,28.33,15.32,2.03525,2021-03-02,68.56,26.94,14.9,2.10725,2021-03-03,61.31,28.47,11.8,2.17925,2021-03-04,65.62,26.11,14.42,2.2502500000000003,2021-03-05,75.31,26.46,16.33,2.32125,2021-03-06,75.88,27.23,17.23,2.39225,2021-03-07,74.38,28.12,17.01,2021-02-27,36.0,1.857404011367391,900
41,PORVENIR,2021-01-22,11.43,29.61,67.37428571428572,12750.0,0.039,3.8205128205128207,0.01734104,225.0,2021-01-29,14.35,29.1,68.05285714285715,12474.0,0.149,0.1154,2.164705882352941,0.7744966,2021-01-29,14.35,29.1,68.05285714285715,12339.0,0.353,0.40846,3.2235293,1.1571105,2021-01-29,14.35,29.1,68.05285714285715,12219.0,0.641,0.884,4.1647058823529415,1.3790952,2021-01-29,14.35,29.1,68.05285714285715,12055.0,1.13,1.665,5.450980392156863,1.4734514,2021-01-29,14.35,29.1,68.05285714285715,12016.0,1.648,2.679,5.756862745098039,1.6256068,1.67525,2021-02-27,78.31,27.8,16.55,1.74925,2021-02-28,74.31,25.81,15.71,1.79875,2021-03-01,67.94,28.33,15.32,1.864125,2021-03-02,68.56,26.94,14.9,1.925,2021-03-03,61.31,28.47,11.8,1.997,2021-03-04,65.62,26.11,14.42,2.068,2021-03-05,75.31,26.46,16.33,2.139,2021-03-06,75.88,27.23,17.23,2.21,2021-03-07,74.38,28.12,17.01,2021-03-01,38.0,1.8541033283794304,980
42,BELLAVISTA,2021-01-23,11.43,29.61,67.91,45237.0,0.037,4.162162162162162,0.000110516776,5.0,2021-01-30,14.35,29.1,66.61571428571428,44973.0,0.154,0.14,0.5835930764639565,0.90909094,2021-01-30,14.35,29.1,66.61571428571428,44827.0,0.365,0.452,0.90633774,1.2383561,2021-01-30,14.35,29.1,66.61571428571428,44682.0,0.66,0.94,1.2268718084753631,1.4242424,2021-01-30,14.35,29.1,66.61571428571428,44590.0,1.1,1.678,1.4302451533037115,1.5254545,2021-01-30,14.35,29.1,66.61571428571428,44444.0,1.679,2.635,1.7529898092269605,1.5693865,1.749888888888889,2021-02-28,74.31,25.81,15.71,1.8275,2021-03-01,67.94,28.33,15.32,1.9055,2021-03-02,68.56,26.94,14.9,1.9788888888888887,2021-03-03,61.31,28.47,11.8,2.050888888888889,2021-03-04,65.62,26.11,14.42,2.122888888888889,2021-03-05,75.31,26.46,16.33,2.193888888888889,2021-03-06,75.88,27.23,17.23,2.2648888888888887,2021-03-07,74.38,28.12,17.01,2.335888888888889,2021-03-08,69.19,26.71,17.41,2021-03-01,37.0,1.904724264221909,1100
43,TESORO,2021-01-27,14.97,28.99,70.62428571428572,77112.0,0.037,4.27027027027027,0.0023417387,181.0,2021-02-03,14.35,29.73,64.57142857142857,75743.0,0.158,0.16,1.7753397655358438,1.0126582,2021-02-03,14.35,29.73,64.57142857142857,75320.0,0.423,0.488,2.3238926,1.1536644,2021-02-03,14.35,29.73,64.57142857142857,75026.0,0.799,1.025,2.7051561365286854,1.2828536,2021-02-03,14.35,29.73,64.57142857142857,74788.0,1.262,1.798,3.013798111837328,1.4247227,2021-02-03,14.35,29.73,64.57142857142857,74546.0,1.83,2.798,3.3276273472351905,1.5289618,1.8460833333333333,2021-03-04,65.62,26.11,14.42,1.9265,2021-03-05,75.31,26.46,16.33,1.9996666666666665,2021-03-06,75.88,27.23,17.23,2.0726666666666667,2021-03-07,74.38,28.12,17.01,2.1446666666666667,2021-03-08,69.19,26.71,17.41,2.216666666666667,2021-03-09,76.12,24.9,16.44,2.287666666666667,2021-03-10,73.12,25.73,16.94,2.3586666666666667,2021-03-11,73.56,24.17,16.11,2.4296666666666664,2021-03-12,70.69,25.53,16.51,2021-03-05,37.0,1.9905206935894857,1100
44,ROBLE,2021-01-27,12.94,28.12,72.23,16963.0,0.04,3.5375,0.012573491,216.0,2021-02-03,14.11,29.03,68.31142857142858,16963.0,0.1415,0.1308730766963391,0.0,0.9248981,2021-02-03,14.11,29.03,68.31142857142858,16871.0,0.34675,0.4350660897397901,0.5423569,1.2546967,2021-02-03,14.11,29.03,68.31142857142858,16783.0,0.70925,0.9747959244473574,1.061133054294641,1.3744038,2021-02-03,14.11,29.03,68.31142857142858,16710.0,1.19675,1.7474567,1.491481459647468,1.4601685,2021-02-03,14.11,29.03,68.31142857142858,16626.0,1.77225,2.7619391314808133,1.9866768849849676,1.5584365,1.847,2021-03-04,72.62,25.05,14.91,1.909,2021-03-05,77.81,25.6,15.43,1.982,2021-03-06,74.31,26.76,15.23,2.055,2021-03-07,77.69,27.12,15.68,2.127,2021-03-08,71.94,26.8,16.01,2.199,2021-03-09,77.31,24.52,15.38,2.27,2021-03-10,74.62,24.69,16.17,2.341,2021-03-11,75.94,23.3,16.15,2.412,2021-03-12,75.31,23.94,15.5,2021-03-05,37.0,1.9301330824786784,1919
45,ROBLE,2021-01-29,12.94,28.12,71.12285714285714,15657.0,0.039,3.5128205128205128,0.03220423,521.0,2021-02-05,14.11,29.54,69.54428571428572,15044.0,0.137,0.1183195958521669,3.915181707862298,0.8636467,2021-02-05,14.11,29.54,69.54428571428572,14920.0,0.32575,0.4101876675603217,4.7071595,1.25921,2021-02-05,14.11,29.54,69.54428571428572,14786.0,0.723,0.9414310834573244,5.563006961742352,1.3021177,2021-02-05,14.11,29.54,69.54428571428572,14718.0,1.169,1.7121892,5.997317493772753,1.4646614,2021-02-05,14.11,29.54,69.54428571428572,14651.0,1.74175,2.716538120264828,6.4252411062144725,1.5596602,1.8865,2021-03-06,74.31,26.76,15.23,1.9615,2021-03-07,77.69,27.12,15.68,2.0365,2021-03-08,71.94,26.8,16.01,2.1095,2021-03-09,77.31,24.52,15.38,2.1815,2021-03-10,74.62,24.69,16.17,2.2535,2021-03-11,75.94,23.3,16.15,2.3245,2021-03-12,75.31,23.94,15.5,2.3955,2021-03-13,77.56,23.63,15.08,2.4665,2021-03-14,73.75,21.81,14.88,2021-03-06,36.0,1.8197284185066152,1919
