DIVIPOLA 2011  (VIVIENDAS, HOGARES Y PERSONAS 2005);Clase;Departamento;Municipio;Nombre centro;Tipo;Manzanas;Viviendas;Hogares;Personas;Grados;Minutos;Segundos;Latitud;grados;minutos;segundos;Longitud;geo_point
761112021;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL MANANTIAL;CAS;8.0;157.0;149.0;552.0;-76.0;17.0;33.42756552;;3.0;51.0;51.243558588;3.86423432183;-76.2926187682,3.86423432183
761112022;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ALASKA;CP;5.0;29.0;20.0;77.0;-76.0;10.0;56.98164936;;3.0;53.0;28.39658208;3.8912212728;-76.1824949026,3.8912212728
761112023;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;CALLEJON ACADEMIA MILITAR;CP;8.0;109.0;92.0;384.0;-76.0;17.0;35.38731552;;3.0;51.0;40.381762032;3.86121715612;-76.2931631432,3.86121715612
761112024;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA PALOMERA;CP;1.0;93.0;89.0;351.0;-76.0;20.0;18.8443608;;3.0;53.0;50.19731628;3.8972770323;-76.338567878,3.8972770323
761112025;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA UNIDAD;CP;7.0;116.0;85.0;287.0;-76.0;17.0;43.670373;;3.0;51.0;13.501031688;3.85375028658;-76.2954639925,3.85375028658
761112026;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;PUERTO BERTIN;CP;3.0;34.0;33.0;159.0;-76.0;20.0;53.7353952;;3.0;53.0;18.324520692;3.88842347797;-76.348259832,3.88842347797
761112027;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;SAN ANTONIO;CP;4.0;225.0;216.0;834.0;-76.0;16.0;15.88707948;;3.0;57.0;23.917342932;3.95664370637;-76.2710797443,3.95664370637
761112028;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;EL BOSQUE;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761112029;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;GUADALEJO;CP;5.0;46.0;51.0;189.0;-76.0;15.0;59.40926748;;3.0;53.0;16.632501216;3.88795347256;-76.2665025743,3.88795347256
761112030;2;VALLE DEL CAUCA;GUADALAJARA DE BUGA;LA GRANJITA;CP;7.0;74.0;75.0;306.0;-76.0;16.0;27.50707884;;3.0;53.0;18.818310588;3.88856064183;-76.2743075219,3.88856064183
761113000;3;VALLE DEL CAUCA;GUADALAJARA DE BUGA;GUADALAJARA DE BUGA;R;0.0;1569.0;1273.0;4507.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761131000;1;VALLE DEL CAUCA;BUGALAGRANDE;BUGALAGRANDE;CM;185.0;3019.0;3047.0;11217.0;-76.0;9.0;21.03910272;;4.0;12.0;30.11433084;4.2083650919;-76.1558441952,4.2083650919
761132001;2;VALLE DEL CAUCA;BUGALAGRANDE;CEILAN;IPD;43.0;471.0;454.0;1647.0;-76.0;2.0;31.56762552;;4.0;7.0;13.653201216;4.12045922256;-76.0421021182,4.12045922256
761132002;2;VALLE DEL CAUCA;BUGALAGRANDE;CHORRERAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132003;2;VALLE DEL CAUCA;BUGALAGRANDE;EL GUAYABO;IPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132004;2;VALLE DEL CAUCA;BUGALAGRANDE;EL OVERO (SECTOR POBLADO);C;12.0;202.0;211.0;840.0;-76.0;8.0;3.12264671999;;4.0;14.0;21.021849384;4.23917273594;-76.1342007352,4.23917273594
761132008;2;VALLE DEL CAUCA;BUGALAGRANDE;GALICIA;C;30.0;229.0;226.0;791.0;-76.0;3.0;27.1478862;;4.0;10.0;20.48589336;4.1723571926;-76.0575410795,4.1723571926
761132009;2;VALLE DEL CAUCA;BUGALAGRANDE;LA MORENA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132010;2;VALLE DEL CAUCA;BUGALAGRANDE;MESTIZAL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132011;2;VALLE DEL CAUCA;BUGALAGRANDE;PAILA ARRIBA;C;9.0;142.0;156.0;643.0;-76.0;2.0;21.81491844;;4.0;14.0;6.097153488;4.23502698708;-76.0393930329,4.23502698708
761132012;2;VALLE DEL CAUCA;BUGALAGRANDE;SAN ANTONIO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132013;2;VALLE DEL CAUCA;BUGALAGRANDE;URIBE URIBE;IPD;9.0;35.0;37.0;119.0;-76.0;7.0;2.52967116001;;4.0;15.0;19.667507976;4.25546319666;-76.1173693531,4.25546319666
761132015;2;VALLE DEL CAUCA;BUGALAGRANDE;CHICORAL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132016;2;VALLE DEL CAUCA;BUGALAGRANDE;EL OVERO (SECTOR LA MARIA);C;8.0;128.0;142.0;576.0;-76.0;7.0;31.048131;;4.0;14.0;44.890696968;4.24580297138;-76.1252911475,4.24580297138
761132017;2;VALLE DEL CAUCA;BUGALAGRANDE;ALMENDRONAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132018;2;VALLE DEL CAUCA;BUGALAGRANDE;LA ESMERALDA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761132019;2;VALLE DEL CAUCA;BUGALAGRANDE;TETILLAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761133000;3;VALLE DEL CAUCA;BUGALAGRANDE;BUGALAGRANDE;R;0.0;1300.0;1319.0;5157.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761221000;1;VALLE DEL CAUCA;CAICEDONIA;CAICEDONIA;CM;296.0;7194.0;6880.0;23452.0;-75.0;50.0;11.4160956;;4.0;20.0;26.063645424;4.34057323484;-75.836504471,4.34057323484
761222001;2;VALLE DEL CAUCA;CAICEDONIA;AURES;CAS;2.0;16.0;13.0;38.0;-75.0;50.0;12.88075344;;4.0;14.0;16.149309468;4.23781925263;-75.8369113204,4.23781925263
761222006;2;VALLE DEL CAUCA;CAICEDONIA;SAMARIA;CAS;16.0;20.0;20.0;61.0;-75.0;52.0;38.1830052;;4.0;16.0;10.30475388;4.2695290983;-75.877273057,4.2695290983
761222009;2;VALLE DEL CAUCA;CAICEDONIA;BARRAGAN;CAS;14.0;132.0;120.0;483.0;-75.0;47.0;36.68303364;;4.0;20.0;12.654332016;4.33684842556;-75.7935230649,4.33684842556
761223000;3;VALLE DEL CAUCA;CAICEDONIA;CAICEDONIA;R;0.0;1529.0;1359.0;5774.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761261000;1;VALLE DEL CAUCA;CALIMA;DARIEN;CM;168.0;2715.0;2745.0;8945.0;-76.0;29.0;16.60366968;;3.0;55.0;30.174516624;3.92504847684;-76.4879454638,3.92504847684
761262001;2;VALLE DEL CAUCA;CALIMA;EL BOLEO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262002;2;VALLE DEL CAUCA;CALIMA;EL DIAMANTE;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262007;2;VALLE DEL CAUCA;CALIMA;LA GAVIOTA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262013;2;VALLE DEL CAUCA;CALIMA;PUENTE TIERRA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262014;2;VALLE DEL CAUCA;CALIMA;RIOBRAVO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262015;2;VALLE DEL CAUCA;CALIMA;SAN JOSE;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262016;2;VALLE DEL CAUCA;CALIMA;LA PRIMAVERA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262017;2;VALLE DEL CAUCA;CALIMA;EL MIRADOR;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761262018;2;VALLE DEL CAUCA;CALIMA;LA PLAYA;CAS;3.0;34.0;36.0;114.0;-76.0;27.0;18.58320144;;3.0;57.0;50.272316964;3.96396453249;-76.4551620004,3.96396453249
761262019;2;VALLE DEL CAUCA;CALIMA;EL VERGEL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761263000;3;VALLE DEL CAUCA;CALIMA;DARIEN;R;0.0;2359.0;1739.0;6052.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761301000;1;VALLE DEL CAUCA;CANDELARIA;CANDELARIA;CM;130.0;5057.0;5493.0;19149.0;-76.0;20.0;49.57610064;;3.0;24.0;34.657824708;3.40962717353;-76.3471044724,3.40962717353
761302001;2;VALLE DEL CAUCA;CANDELARIA;BUCHITOLO;C;10.0;119.0;108.0;382.0;-76.0;22.0;45.41373588;;3.0;23.0;1.5931869;3.38377588525;-76.3792815933,3.38377588525
761302002;2;VALLE DEL CAUCA;CANDELARIA;EL ARENAL;CAS;19.0;197.0;174.0;645.0;-76.0;21.0;18.3167748;;3.0;23.0;12.513211368;3.38680922538;-76.355087993,3.38680922538
761302003;2;VALLE DEL CAUCA;CANDELARIA;EL CABUYAL;C;51.0;864.0;915.0;3364.0;-76.0;20.0;58.60195116;;3.0;19.0;25.100948244;3.32363915229;-76.3496116531,3.32363915229
761302004;2;VALLE DEL CAUCA;CANDELARIA;EL CARMELO;C;69.0;1476.0;1619.0;6084.0;-76.0;24.0;51.96307104;;3.0;24.0;35.758387728;3.40993288548;-76.4144341864,3.40993288548
761302005;2;VALLE DEL CAUCA;CANDELARIA;EL LAURO;C;1.0;45.0;45.0;151.0;-76.0;20.0;32.806374;;3.0;26.0;44.438063964;3.44567723999;-76.342446215,3.44567723999
761302006;2;VALLE DEL CAUCA;CANDELARIA;EL TIPLE;C;20.0;287.0;271.0;1157.0;-76.0;25.0;31.91903292;;3.0;21.0;0.44803886400000004;3.35012445524;-76.4255330647,3.35012445524
761302007;2;VALLE DEL CAUCA;CANDELARIA;JUANCHITO;C;11.0;203.0;243.0;897.0;-76.0;28.0;18.081381;;3.0;26.0;51.57919734;3.44766088815;-76.4716892725,3.44766088815
761302008;2;VALLE DEL CAUCA;CANDELARIA;VILLA GORGONA;C;130.0;4061.0;4601.0;16757.0;-76.0;23.0;7.74661344001;;3.0;23.0;45.142132416;3.39587281456;-76.3854851704,3.39587281456
761302009;2;VALLE DEL CAUCA;CANDELARIA;LA REGINA;C;9.0;184.0;188.0;695.0;-76.0;19.0;36.85622052;;3.0;22.0;39.581616864;3.37766156024;-76.3269045057,3.37766156024
761302011;2;VALLE DEL CAUCA;CANDELARIA;MADREVIEJA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302012;2;VALLE DEL CAUCA;CANDELARIA;SAN JOAQUIN;C;36.0;579.0;624.0;2429.0;-76.0;24.0;49.32638316;;3.0;23.0;3.307251156;3.38425201421;-76.4137017731,3.38425201421
761302014;2;VALLE DEL CAUCA;CANDELARIA;EL OTOÑO;CAS;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302015;2;VALLE DEL CAUCA;CANDELARIA;EL GUALI;CAS;2.0;0.0;0.0;0.0;-76.0;22.0;40.40700492;;3.0;26.0;4.156639656;3.43448795546;-76.3778908347,3.43448795546
761302016;2;VALLE DEL CAUCA;CANDELARIA;POBLADO CAMPESTRE;CAS;86.0;1362.0;1296.0;4482.0;-76.0;27.0;24.37951248;;3.0;24.0;40.16197296;3.4111561036;-76.4567720868,3.4111561036
761302017;2;VALLE DEL CAUCA;CANDELARIA;BRISAS DEL FRAILE;CAS;3.0;87.0;86.0;296.0;-76.0;20.0;50.35042608;;3.0;22.0;33.790204848;3.37605283468;-76.3473195628,3.37605283468
761302018;2;VALLE DEL CAUCA;CANDELARIA;CANTALOMOTA;CAS;5.0;110.0;102.0;397.0;-76.0;25.0;27.47780724;;3.0;23.0;52.681404408;3.39796705678;-76.4242993909,3.39796705678
761302019;2;VALLE DEL CAUCA;CANDELARIA;CAUCASECO;CAS;4.0;160.0;170.0;601.0;-76.0;27.0;27.82692612;;3.0;26.0;14.9617896;3.437489386;-76.4577297017,3.437489386
761302020;2;VALLE DEL CAUCA;CANDELARIA;DOMINGO LARGO;CAS;5.0;84.0;94.0;299.0;-76.0;27.0;33.48194616;;3.0;25.0;23.81522016;3.4232820056;-76.4593005406,3.4232820056
761302021;2;VALLE DEL CAUCA;CANDELARIA;LA ALBANIA;CAS;4.0;34.0;33.0;123.0;-76.0;20.0;44.26133244;;3.0;19.0;8.507920872;3.31902997802;-76.3456281479,3.31902997802
761302022;2;VALLE DEL CAUCA;CANDELARIA;LA GLORIA;CAS;3.0;0.0;0.0;0.0;-76.0;24.0;56.58186384;;3.0;23.0;29.308176024;3.39147449334;-76.4157171844,3.39147449334
761302023;2;VALLE DEL CAUCA;CANDELARIA;TRES TUSAS;CAS;4.0;38.0;36.0;113.0;-76.0;20.0;46.83402564;;3.0;19.0;52.65399684;3.3312927769;-76.3463427849,3.3312927769
761302024;2;VALLE DEL CAUCA;CANDELARIA;PUEBLITO VIEJO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302025;2;VALLE DEL CAUCA;CANDELARIA;CHONDULAR;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302026;2;VALLE DEL CAUCA;CANDELARIA;EL DINAMO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302027;2;VALLE DEL CAUCA;CANDELARIA;EL SILENCIO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302028;2;VALLE DEL CAUCA;CANDELARIA;EL TRIUNFO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302029;2;VALLE DEL CAUCA;CANDELARIA;EL TUNAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302030;2;VALLE DEL CAUCA;CANDELARIA;EL TUNO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302031;2;VALLE DEL CAUCA;CANDELARIA;GUASIMAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302032;2;VALLE DEL CAUCA;CANDELARIA;LA CAPILLA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302033;2;VALLE DEL CAUCA;CANDELARIA;LA OLIVA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302034;2;VALLE DEL CAUCA;CANDELARIA;LA SOLORZA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302035;2;VALLE DEL CAUCA;CANDELARIA;LAS CUARENTA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302036;2;VALLE DEL CAUCA;CANDELARIA;LOS ALPES;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302037;2;VALLE DEL CAUCA;CANDELARIA;LOS POTES;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302038;2;VALLE DEL CAUCA;CANDELARIA;PATIO BONITO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302039;2;VALLE DEL CAUCA;CANDELARIA;SAN ANDRESITO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302040;2;VALLE DEL CAUCA;CANDELARIA;SAN JORGE;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302041;2;VALLE DEL CAUCA;CANDELARIA;TIPLE ABAJO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302042;2;VALLE DEL CAUCA;CANDELARIA;TIPLE ARRIBA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302043;2;VALLE DEL CAUCA;CANDELARIA;VUELTA DE SAN DIEGO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761302044;2;VALLE DEL CAUCA;CANDELARIA;ZAINERA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761303000;3;VALLE DEL CAUCA;CANDELARIA;CANDELARIA;R;0.0;2861.0;2780.0;10799.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761471000;1;VALLE DEL CAUCA;CARTAGO;CARTAGO;CM;1387.0;28779.0;33857.0;119063.0;-75.0;55.0;36.81681924;;4.0;41.0;58.876329048;4.69968786918;-75.9268935609,4.69968786918
761472002;2;VALLE DEL CAUCA;CARTAGO;CAUCA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761472003;2;VALLE DEL CAUCA;CARTAGO;COLORADAS;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761472004;2;VALLE DEL CAUCA;CARTAGO;LA GRECIA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
761472005;2;VALLE DEL CAUCA;CARTAGO;MODIN;C;4.0;24.0;25.0;68.0;-75.0;53.0;21.82025364;;4.0;40.0;53.590365156;4.68155287921;-75.8893945149,4.68155287921
761472006;2;VALLE DEL CAUCA;CARTAGO;PIEDRA DE MOLER;C;7.0;9.0;9.0;34.0;-75.0;51.0;29.15045784;;4.0;42.0;31.087330092;4.70863536947;-75.8580973494,4.70863536947
761472012;2;VALLE DEL CAUCA;CARTAGO;GUANABANO;CP;2.0;0.0;0.0;0.0;-75.0;58.0;2.57385612001;;4.0;45.0;48.36913866;4.76343587185;-75.9673816267,4.76343587185
761472013;2;VALLE DEL CAUCA;CARTAGO;GUAYABITO;CP;3.0;0.0;0.0;0.0;-75.0;59.0;22.40451528;;4.0;43.0;18.443846532;4.72178995737;-75.9895568098,4.72178995737
761472014;2;VALLE DEL CAUCA;CARTAGO;ZANJON CAUCA;CP;4.0;0.0;0.0;0.0;-75.0;59.0;57.14883276;;4.0;43.0;9.555845376;4.71932106816;-75.9992080091,4.71932106816
761473000;3;VALLE DEL CAUCA;CARTAGO;CARTAGO;R;0.0;622.0;632.0;2576.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762331000;1;VALLE DEL CAUCA;DAGUA;DAGUA;CM;200.0;2354.0;2233.0;8020.0;-76.0;41.0;24.78964632;;3.0;39.0;26.554996908;3.65737638803;-76.6902193462,3.65737638803
762332001;2;VALLE DEL CAUCA;DAGUA;ATUNCELA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332002;2;VALLE DEL CAUCA;DAGUA;BORRERO AYERBE;C;35.0;832.0;726.0;2622.0;-76.0;38.0;39.0619302;;3.0;34.0;20.058185388;3.57223838483;-76.6441838695,3.57223838483
762332004;2;VALLE DEL CAUCA;DAGUA;CISNEROS;C;15.0;46.0;31.0;116.0;-76.0;45.0;30.46568652;;3.0;46.0;42.782160252;3.77855060007;-76.7584626907,3.77855060007
762332005;2;VALLE DEL CAUCA;DAGUA;EL CARMEN;C;10.0;237.0;150.0;483.0;-76.0;39.0;7.06784184;;3.0;33.0;6.921749592;3.55192270822;-76.6519632894,3.55192270822
762332006;2;VALLE DEL CAUCA;DAGUA;EL DANUBIO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332007;2;VALLE DEL CAUCA;DAGUA;EL LIMONAR;C;7.0;70.0;54.0;187.0;-76.0;42.0;36.38347704;;3.0;36.0;24.509270124;3.60680813059;-76.7101065214,3.60680813059
762332008;2;VALLE DEL CAUCA;DAGUA;EL NARANJO;C;5.0;101.0;83.0;308.0;-76.0;42.0;56.98573344;;3.0;46.0;50.64742164;3.7807353949;-76.7158293704,3.7807353949
762332009;2;VALLE DEL CAUCA;DAGUA;EL PALMAR;C;6.0;124.0;104.0;305.0;-76.0;38.0;49.19376984;;3.0;36.0;10.000261872;3.60277785052;-76.6469982694,3.60277785052
762332010;2;VALLE DEL CAUCA;DAGUA;EL PIÑAL;C;7.0;53.0;35.0;132.0;-76.0;39.0;36.93391416;;3.0;41.0;17.089801152;3.68808050032;-76.6602594206,3.68808050032
762332011;2;VALLE DEL CAUCA;DAGUA;EL QUEREMAL;C;51.0;785.0;415.0;1336.0;-76.0;42.0;45.94435452;;3.0;31.0;28.632910152;3.52462025282;-76.7127623207,3.52462025282
762332012;2;VALLE DEL CAUCA;DAGUA;EL SALADO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332014;2;VALLE DEL CAUCA;DAGUA;LA CASCADA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332015;2;VALLE DEL CAUCA;DAGUA;LA ELSA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332016;2;VALLE DEL CAUCA;DAGUA;PROVIDENCIA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332017;2;VALLE DEL CAUCA;DAGUA;LOBO GUERRERO;C;18.0;383.0;340.0;1233.0;-76.0;39.0;52.8194016;;3.0;45.0;38.7746676;3.760770741;-76.664672056,3.760770741
762332018;2;VALLE DEL CAUCA;DAGUA;LOS ALPES;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332019;2;VALLE DEL CAUCA;DAGUA;SAN BERNARDO;C;9.0;110.0;57.0;172.0;-76.0;39.0;3.89525867998;;3.0;29.0;20.569711632;3.48904714212;-76.6510820163,3.48904714212
762332020;2;VALLE DEL CAUCA;DAGUA;SAN VICENTE;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332021;2;VALLE DEL CAUCA;DAGUA;SANTA MARIA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332024;2;VALLE DEL CAUCA;DAGUA;VILLAHERMOSA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332025;2;VALLE DEL CAUCA;DAGUA;ZABALETAS;C;8.0;82.0;81.0;313.0;-76.0;37.0;15.7557666;;3.0;48.0;35.760954708;3.80993359853;-76.6210432685,3.80993359853
762332026;2;VALLE DEL CAUCA;DAGUA;ZELANDIA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332027;2;VALLE DEL CAUCA;DAGUA;JUNTAS;C;13.0;92.0;47.0;157.0;-76.0;45.0;36.57273228;;3.0;46.0;40.898993268;3.77802749813;-76.7601590923,3.77802749813
762332029;2;VALLE DEL CAUCA;DAGUA;KILOMETRO 18;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332030;2;VALLE DEL CAUCA;DAGUA;EL RUCIO;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332031;2;VALLE DEL CAUCA;DAGUA;JIGUALES;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332032;2;VALLE DEL CAUCA;DAGUA;LOS CRISTALES;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332033;2;VALLE DEL CAUCA;DAGUA;PUEBLO NUEVO;CAS;19.0;184.0;109.0;350.0;-76.0;37.0;42.42122724;;3.0;34.0;51.810184416;3.58105838456;-76.6284503409,3.58105838456
762332034;2;VALLE DEL CAUCA;DAGUA;EL CAUCHAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332035;2;VALLE DEL CAUCA;DAGUA;EL CHILCAL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332036;2;VALLE DEL CAUCA;DAGUA;KILOMETRO 26;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332037;2;VALLE DEL CAUCA;DAGUA;KILOMETRO 30;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332038;2;VALLE DEL CAUCA;DAGUA;LA GUINEA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332039;2;VALLE DEL CAUCA;DAGUA;LA VIRGEN;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332040;2;VALLE DEL CAUCA;DAGUA;LA YOLOMBA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332041;2;VALLE DEL CAUCA;DAGUA;LAS CAMELIAS;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332042;2;VALLE DEL CAUCA;DAGUA;MACHADO;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332043;2;VALLE DEL CAUCA;DAGUA;PUERTA DAGUA;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762332044;2;VALLE DEL CAUCA;DAGUA;VERGEL;CP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762333000;3;VALLE DEL CAUCA;DAGUA;DAGUA;R;0.0;8496.0;5236.0;18576.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762431000;1;VALLE DEL CAUCA;EL AGUILA;EL AGUILA;CM;67.0;787.0;708.0;2411.0;-76.0;2.0;11.13964944;;4.0;55.0;1.6215940199999999;4.91711710945;-76.0364276804,4.91711710945
762432001;2;VALLE DEL CAUCA;EL AGUILA;CATARINA - EL EMBAL;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762432002;2;VALLE DEL CAUCA;EL AGUILA;LA ESPARTA;C;6.0;37.0;35.0;116.0;-75.0;59.0;19.10552388;;4.0;54.0;41.059489248;4.91140541368;-75.9886404233,4.91140541368
762432003;2;VALLE DEL CAUCA;EL AGUILA;LA GUAYACANA(LA ESPARTA);C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762432005;2;VALLE DEL CAUCA;EL AGUILA;LA MARIA - QUEBRADAGRANDE;C;15.0;125.0;105.0;368.0;-76.0;4.0;56.16937524;;4.0;52.0;7.506053652;4.86875168157;-76.0822692709,4.86875168157
762432006;2;VALLE DEL CAUCA;EL AGUILA;SAN JOSE;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
762432008;2;VALLE DEL CAUCA;EL AGUILA;CAÑAVERAL - VILLANUEVA;C;32.0;260.0;235.0;904.0;-76.0;2.0;21.2510256;;4.0;58.0;15.10931892;4.9708636997;-76.039236396,4.9708636997
762432009;2;VALLE DEL CAUCA;EL AGUILA;SANTA HELENA;C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
